watchers,stars,forks,commits,branches,releases,contributors,Python,NormWatchers,NormStars,NormForks,NormCommits,NormBranches,NormReleases,NormContributors,Popularity
87,1550,377,4,203,2,78,0,-0.5784669544,-0.6456288148,-0.4778383422,-0.7568959498,0.2579711313,-0.3571353705,0.4793164992,-0.5673113705
83,1794,628,22,1,0,,0,-0.5900828698,-0.589178923,-0.3067545722,-0.682148463,-0.540516547,-0.4127248364,-0.5220158868,-0.4953387883
51,2134,293,123,2,14,9,0,-0.6830101927,-0.5105192377,-0.5350934684,-0.2627320095,-0.5365636377,-0.0235985752,-0.4064775346,-0.5762076329
186,3977,1094,211,3,12,20,0,-0.290973049,-0.08413747299,0.01087505649,0.102700148,-0.5326107284,-0.07918804109,-0.2652639929,-0.1214118218
67,1817,504,372,1,33,4,0,-0.6365465312,-0.5838578267,-0.3912740442,0.7712748907,-0.540516547,0.5045013507,-0.470665508,-0.537226134
90,2586,639,143,2,8,10,0,-0.5697550179,-0.4059481267,-0.2992568771,-0.1796792464,-0.5365636377,-0.1903669729,-0.3936399399,-0.4249866739
340,6853,1808,250,2,14,4,0,0.1562396927,0.5812309239,0.4975436292,0.264653036,-0.5365636377,-0.0235985752,-0.470665508,0.4116714153
379,3038,1888,92,1,0,2,0,0.2694948675,-0.3013770156,0.5520723209,-0.3914637923,-0.540516547,-0.4127248364,-0.4963406974,0.1733967243
350,2597,2402,3,152,14,97,0,0.1852794811,-0.4034032545,0.9024191645,-0.7610485879,0.05637275705,-0.0235985752,0.7232307983,0.2280984637
201,4113,1066,698,4,20,8,0,-0.2474133664,-0.05267359886,-0.008209985573,2.125034929,-0.5286578191,0.1431698225,-0.4193151293,-0.1027656503
230,2491,554,1,744,1,57,0,-0.1631979799,-0.4279265682,-0.357193612,-0.7693538642,2.396495062,-0.3849301035,0.2097270107,-0.3161060534
199,3105,351,1,528,2,28,0,-0.2532213241,-0.2858764306,-0.495560167,-0.7693538642,1.542666653,-0.3571353705,-0.1625632354,-0.3448859739
394,5493,2149,212,928,160,57,0,0.3130545502,0.2665921827,0.7299721773,0.1068527862,3.123830373,4.034432435,0.2097270107,0.4365396367
196,2614,896,26,1,0,4,0,-0.2619332606,-0.3994702702,-0.1240834553,-0.6655379104,-0.540516547,-0.4127248364,-0.470665508,-0.2618289954
1068,10883,5530,336,8,0,21,0,2.27033629,1.513579547,3.034491007,0.6217799172,-0.5128461819,-0.4127248364,-0.2524263983,2.272802281
361,2337,1228,368,2,14,15,0,0.2172232484,-0.4635547786,0.102210615,0.7546643381,-0.5365636377,-0.0235985752,-0.3294519664,-0.04804030507
138,2159,419,882,2,0,30,0,-0.4303640334,-0.5047354373,-0.4492107791,2.889120349,-0.5365636377,-0.4127248364,-0.136888046,-0.4614367499
135,1907,499,69,3,4,4,0,-0.43907597,-0.5630361453,-0.3946820874,-0.4869744698,-0.5326107284,-0.3015459046,-0.470665508,-0.4655980676
233,2933,1094,21,2,0,,0,-0.1544860434,-0.3256689773,0.01087505649,-0.6863011012,-0.5365636377,-0.4127248364,-0.5220158868,-0.1564266547
66,2958,213,139,2,5,6,0,-0.6394505101,-0.3198851769,-0.58962216,-0.196289799,-0.5365636377,-0.2737511717,-0.4449903186,-0.5163192823
236,4732,1234,63,3,3,4,0,-0.1457741069,0.09053329879,0.1063002668,-0.5118902987,-0.5326107284,-0.3293406376,-0.470665508,0.01701981958
95,2040,125,255,7,25,,0,-0.5552351236,-0.5322663272,-0.6496037208,0.2854162268,-0.5167990912,0.2821434872,-0.5220158868,-0.5790350572
368,5553,1445,1,156,1,36,0,0.2375511003,0.2804733036,0.250119691,-0.7693538642,0.07218439425,-0.3849301035,-0.05986247788,0.2560480316
192,2492,985,122,1,4,1,0,-0.273549176,-0.4276952161,-0.06342028584,-0.2668846476,-0.540516547,-0.3015459046,-0.5091782921,-0.254888226
157,1546,514,12,626,10,871,0,-0.3751884354,-0.6465542229,-0.3844579578,-0.7236748445,1.930051765,-0.134777507,10.65952909,-0.4687335387
62,1634,420,53,1,0,1,0,-0.6510664254,-0.6261952455,-0.4485291704,-0.5534166802,-0.540516547,-0.4127248364,-0.5091782921,-0.5752636138
217,1669,671,6,507,15,22,0,-0.2009497049,-0.618097925,-0.2774454005,-0.7485906735,1.459655558,0.004196157744,-0.2395888036,-0.3654976768
135,3369,472,301,3,26,14,0,-0.43907597,-0.2247994985,-0.4130855209,0.4764375818,-0.5326107284,0.3099382201,-0.3422895611,-0.3589869964
168,2275,748,82,2,5,9,0,-0.3432446682,-0.4778986035,-0.2249615348,-0.4329901738,-0.5365636377,-0.2737511717,-0.4064775346,-0.3487016022
108,1688,568,150,3,14,7,0,-0.5174833987,-0.6137022367,-0.3476510909,-0.1506107793,-0.5326107284,-0.0235985752,-0.4321527239,-0.4929455754
230,3359,721,2,60,6,54,0,-0.1631979799,-0.2271130186,-0.2433649682,-0.7652012261,-0.3072948984,-0.2459564388,0.1712142266,-0.2112253223
190,3538,993,931,9,55,73,0,-0.2793571336,-0.1857010078,-0.05796741668,3.092599619,-0.5088932726,1.115985476,0.4151285257,-0.1743418527
260,2547,1150,100,3,0,15,0,-0.07607861468,-0.4149708553,0.04904514063,-0.358242687,-0.5326107284,-0.4127248364,-0.3294519664,-0.1473347764
89,3217,250,495,1,35,20,0,-0.5726589967,-0.2599650048,-0.5644026401,1.282049384,-0.540516547,0.5600908166,-0.2652639929,-0.4656755472
125,2484,515,316,1,5,4,0,-0.4681157584,-0.4295460323,-0.3837763491,0.5387271541,-0.540516547,-0.2737511717,-0.470665508,-0.4271460466
162,2189,569,6,162,12,57,0,-0.3606685412,-0.4977948769,-0.3469694823,-0.7485906735,0.09590185004,-0.07918804109,0.2097270107,-0.4018109668
55,1719,243,47,3,0,5,0,-0.6713942773,-0.6065303242,-0.5691739006,-0.5783325092,-0.5326107284,-0.4127248364,-0.4578279133,-0.6156995007
159,2459,671,1,175,9,19,0,-0.3693804777,-0.4353298327,-0.2774454005,-0.7693538642,0.1472896709,-0.1625722399,-0.2781015876,-0.3607185703
91,1497,750,23,1,0,2,0,-0.566851039,-0.6578904717,-0.2235983175,-0.6779958248,-0.540516547,-0.4127248364,-0.4963406974,-0.4827799427
220,2313,637,452,15,90,40,0,-0.1922377684,-0.4691072269,-0.3006200944,1.103485943,-0.4851758168,2.088801129,-0.008512099108,-0.3206550299
131,2972,424,789,2,43,12,0,-0.4506918853,-0.3166462487,-0.4458027358,2.502925001,-0.5365636377,0.7824486802,-0.3679647505,-0.4043802899
185,2349,514,804,2,18,35,0,-0.2938770278,-0.4607785544,-0.3844579578,2.565214573,-0.5365636377,0.08758035658,-0.07270007257,-0.3797045133
71,1751,446,181,1,0,,0,-0.6249306159,-0.5991270597,-0.4308073456,-0.02187899659,-0.540516547,-0.4127248364,-0.5220158868,-0.5516216737
155,2697,666,36,1,2,,0,-0.3809963931,-0.3802680529,-0.2808534437,-0.6240115288,-0.540516547,-0.3571353705,-0.5220158868,-0.3473726299
651,6684,2579,2,197,5,20,0,1.059377113,0.5421324332,1.023063895,-0.7652012261,0.2342536755,-0.2737511717,-0.2652639929,0.8748578135
225,1829,418,4,169,19,19,0,-0.1777178742,-0.5810816025,-0.4498923877,-0.7568959498,0.1235722151,0.1153750895,-0.2781015876,-0.4028972881
91,3139,625,415,2,11,1,0,-0.566851039,-0.2780104621,-0.3087993981,0.9498383313,-0.5365636377,-0.106982774,-0.5091782921,-0.3845536331
193,3916,1234,438,1,0,7,0,-0.2706451971,-0.09824994594,0.1063002668,1.045349009,-0.540516547,-0.4127248364,-0.4321527239,-0.0875316254
185,2773,469,292,11,10,22,0,-0.2938770278,-0.3626852998,-0.4151303468,0.4390638385,-0.500987454,-0.134777507,-0.2395888036,-0.3572308915
208,2690,354,1,654,6,54,0,-0.2270855145,-0.3818875171,-0.493515341,-0.7693538642,2.040733225,-0.2459564388,0.1712142266,-0.3674961242
326,3626,1894,7,549,89,362,0,0.1155839889,-0.1653420305,0.5561619727,-0.7444380353,1.625677749,2.061006396,4.125193392,0.1688013104
81,1611,348,1,354,6,9,0,-0.5958908274,-0.6315163419,-0.4976049929,-0.7693538642,0.8548604353,-0.2459564388,-0.4064775346,-0.5750040541
63,1549,296,46,3,6,4,0,-0.6481624466,-0.6458601669,-0.5330486424,-0.5824851473,-0.5326107284,-0.2459564388,-0.470665508,-0.609023752
75,1539,368,130,4,1,,0,-0.6133147005,-0.648173687,-0.48397282,-0.2336635424,-0.5286578191,-0.3849301035,-0.5220158868,-0.5818204025
88,2996,361,253,2,25,27,0,-0.5755629755,-0.3110938003,-0.4887440805,0.2771109505,-0.5365636377,0.2821434872,-0.1754008301,-0.4584669521
78,1829,163,451,4,8,,0,-0.604602764,-0.5810816025,-0.6237025923,1.099333305,-0.5286578191,-0.1903669729,-0.5220158868,-0.6031289862
358,6208,1194,335,10,0,22,0,0.2085113119,0.4320088738,0.07903592102,0.6176272791,-0.5049403633,-0.4127248364,-0.2395888036,0.2398520356
325,2135,1409,29,3,0,4,0,0.1126800101,-0.5102878857,0.2255817798,-0.6530799959,-0.5326107284,-0.4127248364,-0.470665508,-0.05734203196
1115,18783,2867,357,1,0,23,0,2.406823295,3.34126047,1.219367185,0.7089853184,-0.540516547,-0.4127248364,-0.2267512089,2.32248365
92,3386,310,137,2,18,18,0,-0.5639470602,-0.2208665142,-0.5235061214,-0.2045950753,-0.5365636377,0.08758035658,-0.2909391823,-0.4361065653
30,1535,224,6,1,0,,0,-0.7439937484,-0.6490990951,-0.5821244649,-0.7485906735,-0.540516547,-0.4127248364,-0.5220158868,-0.6584057695
267,2218,1049,118,1,0,,0,-0.05575076279,-0.4910856684,-0.01979733254,-0.2834952003,-0.540516547,-0.4127248364,-0.5220158868,-0.1888779213
223,2475,683,446,2,29,15,0,-0.1835258318,-0.4316282004,-0.2692660967,1.078570114,-0.5365636377,0.393322419,-0.3294519664,-0.2948067097
189,3046,742,413,2,9,,0,-0.2822611125,-0.2995261995,-0.2290511866,0.941533055,-0.5365636377,-0.1625722399,-0.5220158868,-0.2702794995
190,1979,1139,10,436,3,118,0,-0.2793571336,-0.5463788001,0.04154744553,-0.7319801208,1.178998998,-0.3293406376,0.9928202869,-0.2613961628
170,4337,697,3,739,19,18,0,-0.3374367105,-0.0008507473704,-0.2597235757,-0.7610485879,2.376730515,0.1153750895,-0.2909391823,-0.1993370112
81,1785,429,57,1,0,11,0,-0.5958908274,-0.5912610912,-0.4423946926,-0.5368061276,-0.540516547,-0.4127248364,-0.3808023452,-0.5431822037
153,3020,669,72,2,0,6,0,-0.3868043508,-0.3055413519,-0.2788086178,-0.4745165553,-0.5365636377,-0.4127248364,-0.4449903186,-0.3237181068
103,1614,329,6,543,17,229,0,-0.5320032929,-0.6308222858,-0.5105555571,-0.7485906735,1.601960293,0.05978562363,2.417793298,-0.557793712
114,1654,355,497,2,1,,0,-0.5000595256,-0.6215682052,-0.4928337324,1.29035466,-0.5365636377,-0.3849301035,-0.5220158868,-0.5381538211
577,3486,1724,1,156,3,24,0,0.8444826783,-0.1977313126,0.440288503,-0.7693538642,0.07218439425,-0.3293406376,-0.2139136142,0.3623466229
78,2127,214,118,1,4,10,0,-0.604602764,-0.5121387018,-0.5889405514,-0.2834952003,-0.540516547,-0.3015459046,-0.3936399399,-0.5685606724
318,9091,437,226,2,35,13,0,0.09235215817,1.098996735,-0.4369418235,0.1649897203,-0.5365636377,0.5600908166,-0.3551271558,0.2514690232
111,1919,273,188,4,0,12,0,-0.5087714622,-0.5602599211,-0.5487256413,0.007189470487,-0.5286578191,-0.4127248364,-0.3679647505,-0.5392523415
262,5737,1348,922,10,42,15,0,-0.070270657,0.3230420745,0.1840036524,3.055225875,-0.5049403633,0.7546539472,-0.3294519664,0.14559169
382,5102,1249,941,6,0,51,0,0.2782068041,0.1761335446,0.1165243965,3.134126,-0.5207520005,-0.4127248364,0.1327014425,0.1902882484
354,5601,982,820,6,0,,0,0.1968953965,0.2915782003,-0.06546511178,2.631656784,-0.5207520005,-0.4127248364,-0.5220158868,0.1410028284
39,1575,188,52,2,0,,0,-0.7178579388,-0.6398450144,-0.6066623761,-0.5575693184,-0.5365636377,-0.4127248364,-0.5220158868,-0.6547884431
423,8534,2054,383,4,12,14,0,0.3972699366,0.9701336621,0.665219356,0.8169539104,-0.5286578191,-0.07918804109,-0.3422895611,0.6775409849
103,3450,758,161,4,0,4,0,-0.5320032929,-0.2060599852,-0.2181454483,-0.1049317597,-0.5286578191,-0.4127248364,-0.470665508,-0.3187362421
269,1950,861,522,4,23,6,0,-0.0499428051,-0.5530880086,-0.1479397579,1.394170614,-0.5286578191,0.2265540213,-0.4449903186,-0.2503235239
93,1576,637,71,1,0,,0,-0.5610430813,-0.6396136624,-0.3006200944,-0.4786691935,-0.540516547,-0.4127248364,-0.5220158868,-0.5004256127
95,1716,411,33,2,0,,0,-0.5552351236,-0.6072243803,-0.4546636482,-0.6364694433,-0.5365636377,-0.4127248364,-0.5220158868,-0.5390410507
117,1790,378,25,468,7,21,0,-0.4913475891,-0.5901043311,-0.4771567335,-0.6696905485,1.305492095,-0.2181617058,-0.2524263983,-0.5195362179
129,4850,954,59,2,0,6,0,-0.456499843,0.1178328366,-0.08455015384,-0.5285008513,-0.5365636377,-0.4127248364,-0.4449903186,-0.1410723867
73,1772,333,710,2,0,28,0,-0.6191226582,-0.5942686674,-0.5078291226,2.174866587,-0.5365636377,-0.4127248364,-0.1625632354,-0.5737401494
178,1746,336,16,94,11,335,0,-0.3142048797,-0.6002838198,-0.5057842966,-0.7070642919,-0.1728959823,-0.106982774,3.778578335,-0.4734243321
85,3015,545,70,2,4,,0,-0.5842749121,-0.306698112,-0.3633280898,-0.4828218316,-0.5365636377,-0.3015459046,-0.5220158868,-0.4181003713
61,1959,365,57,1,0,1,0,-0.6539704043,-0.5510058405,-0.4860176459,-0.5368061276,-0.540516547,-0.4127248364,-0.5091782921,-0.5636646302
284,5445,1450,817,3,14,13,0,-0.006383122469,0.2554872859,0.2535277342,2.619198869,-0.5326107284,-0.0235985752,-0.3551271558,0.1675439659
167,1635,883,56,1,0,3,0,-0.346148647,-0.6259638935,-0.1329443677,-0.5409587658,-0.540516547,-0.4127248364,-0.4835031027,-0.3683523027
192,4388,898,186,1,1,28,0,-0.273549176,0.01094820543,-0.122720238,-0.00111580582,-0.540516547,-0.3849301035,-0.1625632354,-0.1284404028
244,3362,751,332,6,24,10,0,-0.1225422762,-0.2264189626,-0.2229167088,0.6051693646,-0.5207520005,0.2543487542,-0.3936399399,-0.1906259825
503,11041,2261,76,5,0,9,0,0.629588244,1.550133165,0.8063123455,-0.4579060027,-0.5247049098,-0.4127248364,-0.4064775346,0.9953445849
465,8797,2787,182,4,8,8,0,0.519237048,1.030979242,1.164838493,-0.01772635843,-0.5286578191,-0.1903669729,-0.4193151293,0.905018261
1328,13342,5555,13,139,8,44,0,3.025370789,2.082474153,3.051531223,-0.7195222064,0.004984936172,-0.1903669729,0.04283827966,2.719792055
70,1687,92,212,1,3,16,0,-0.6278345947,-0.6139335887,-0.6720968061,0.1068527862,-0.540516547,-0.3293406376,-0.3166143717,-0.6379549965
195,3310,550,882,8,26,52,0,-0.2648372394,-0.2384492674,-0.3599200465,2.889120349,-0.5128461819,0.3099382201,0.1455390372,-0.2877355178
208,2149,939,100,1,4,1,0,-0.2270855145,-0.5070489575,-0.09477428352,-0.358242687,-0.540516547,-0.3015459046,-0.5091782921,-0.2763029185
49,1518,325,34,1,3,5,0,-0.6888181504,-0.6530320793,-0.5132819917,-0.6323168052,-0.540516547,-0.3293406376,-0.4578279133,-0.6183774072
280,6018,1322,719,8,61,5,0,-0.01799903784,0.3880519908,0.1662818276,2.21224033,-0.5128461819,1.282753873,-0.4578279133,0.1787782602
322,1834,438,324,3,0,12,0,0.1039680735,-0.5799248424,-0.4362602148,0.5719482594,-0.5326107284,-0.4127248364,-0.3679647505,-0.3040723279
185,1736,315,4,581,153,382,0,-0.2938770278,-0.6025973399,-0.5200980782,-0.7568959498,1.752170846,3.839869304,4.381945286,-0.4721908153
192,1728,322,1,766,2,343,0,-0.273549176,-0.6044481561,-0.5153268177,-0.7693538642,2.483459066,-0.3571353705,3.881279093,-0.4644413832
242,6081,1563,1,527,3,73,0,-0.1283502338,0.4026271678,0.3305495111,-0.7693538642,1.538713744,-0.3293406376,0.4151285257,0.201608815
262,4444,1100,353,1,0,4,0,-0.070270657,0.0239039183,0.01496470837,0.6923747658,-0.540516547,-0.4127248364,-0.470665508,-0.01046734344
205,2889,974,79,1,1,,0,-0.235797451,-0.335848466,-0.07091798094,-0.4454480882,-0.540516547,-0.3849301035,-0.5220158868,-0.214187966
194,2278,1224,18,3,0,3,0,-0.2677412183,-0.4772045475,0.09948418038,-0.6987590156,-0.5326107284,-0.4127248364,-0.4835031027,-0.2151538618
1144,7140,1917,896,16,31,26,0,2.491038682,0.6476289523,0.5718389716,2.947257283,-0.4812229075,0.4489118849,-0.1882384248,1.236835535
858,10147,4347,874,3,11,77,0,1.660500733,1.343304463,2.22814798,2.855899244,-0.5326107284,-0.106982774,0.4664789045,1.743984392
109,2657,789,29,1,2,2,0,-0.5145794199,-0.3895221336,-0.1970155803,-0.6530799959,-0.540516547,-0.3571353705,-0.4963406974,-0.3670390446
89,2788,553,185,2,9,26,0,-0.5726589967,-0.3592150195,-0.3578752206,-0.005268443973,-0.5365636377,-0.1625722399,-0.1882384248,-0.4299164123
245,1528,745,1,41,5,31,0,-0.1196382973,-0.6507185592,-0.2270063607,-0.7693538642,-0.3824001751,-0.2737511717,-0.1240504513,-0.3324544057
248,5117,1065,356,3,3,,0,-0.1109263608,0.1796038248,-0.008891594218,0.7048326803,-0.5326107284,-0.3293406376,-0.5220158868,0.01992862326
98,3187,599,1,153,1,60,0,-0.5465231871,-0.2669055653,-0.3265212229,-0.7693538642,0.06032566635,-0.3849301035,0.2482397947,-0.3799833251
114,1916,576,75,2,16,1,0,-0.5000595256,-0.5609539771,-0.3421982218,-0.4620586409,-0.5365636377,0.03199089069,-0.5091782921,-0.4677372415
72,1814,293,116,11,3,6,0,-0.622026637,-0.5845518827,-0.5350934684,-0.2918004766,-0.500987454,-0.3293406376,-0.4449903186,-0.5805573294
65,1579,270,32,1,0,,0,-0.6423544889,-0.6389196064,-0.5507704672,-0.6406220815,-0.540516547,-0.4127248364,-0.5220158868,-0.6106815208
311,1731,206,65,1,6,11,0,0.07202430627,-0.6037541,-0.5943934205,-0.5035850224,-0.540516547,-0.2459564388,-0.3808023452,-0.3753744048
56,2056,395,186,3,26,2,0,-0.6684902985,-0.5285646949,-0.4655693866,-0.00111580582,-0.5326107284,0.3099382201,-0.4963406974,-0.5542081267
131,2399,509,77,1,0,,0,-0.4506918853,-0.4492109536,-0.387866001,-0.4537533646,-0.540516547,-0.4127248364,-0.5220158868,-0.42925628
129,2833,802,76,1,6,13,0,-0.456499843,-0.3488041788,-0.1881546679,-0.4579060027,-0.540516547,-0.2459564388,-0.3551271558,-0.3311528966
183,4312,990,56,1,4,10,0,-0.2996849855,-0.00663454776,-0.06001224261,-0.5409587658,-0.540516547,-0.3015459046,-0.3936399399,-0.122110592
271,1751,487,8,153,1,171,0,-0.04413484742,-0.5991270597,-0.4028613912,-0.7402853971,0.06032566635,-0.3849301035,1.673212806,-0.3487077661
47,1916,361,160,2,14,4,0,-0.6946261081,-0.5609539771,-0.4887440805,-0.1090843978,-0.5365636377,-0.0235985752,-0.470665508,-0.5814413886
199,3931,915,321,2,0,15,0,-0.2532213241,-0.0947796657,-0.111132891,0.5594903449,-0.5365636377,-0.4127248364,-0.3294519664,-0.1530446269
110,2563,476,48,3,7,7,0,-0.511675441,-0.411269223,-0.4103590863,-0.574179871,-0.5326107284,-0.2181617058,-0.4321527239,-0.4444345834
95,2820,665,29,6,4,3,0,-0.5552351236,-0.351811755,-0.2815350523,-0.6530799959,-0.5207520005,-0.3015459046,-0.4835031027,-0.396193977
42,1489,194,167,1,14,,0,-0.7091460023,-0.6597412878,-0.6025727243,-0.08001593074,-0.540516547,-0.0235985752,-0.5220158868,-0.6571533381
148,2901,770,114,6,8,3,0,-0.401324245,-0.3330722418,-0.2099661446,-0.3001057529,-0.5207520005,-0.1903669729,-0.4835031027,-0.3147875438
142,2223,462,13,2,0,2,0,-0.4187481181,-0.4899289083,-0.4199016073,-0.7195222064,-0.5365636377,-0.4127248364,-0.4963406974,-0.4428595446
182,3810,652,182,1,1,,0,-0.3025889644,-0.1227732596,-0.2903959647,-0.01772635843,-0.540516547,-0.3849301035,-0.5220158868,-0.2385860629
149,2189,671,4,1,0,1,0,-0.3984202662,-0.4977948769,-0.2774454005,-0.7568959498,-0.540516547,-0.4127248364,-0.5091782921,-0.3912201812
144,2543,226,1,26,1,0,0,-0.4129401604,-0.4158962634,-0.5807612476,-0.7693538642,-0.4416938146,-0.3849301035,-0.5220158868,-0.4698658904
79,1761,307,51,1,0,,0,-0.6016987851,-0.5968135395,-0.5255509473,-0.5617219565,-0.540516547,-0.4127248364,-0.5220158868,-0.5746877573
41,1498,119,16,2,3,,0,-0.7120499811,-0.6576591197,-0.6536933727,-0.7070642919,-0.5365636377,-0.3293406376,-0.5220158868,-0.6744674911
156,1660,734,29,2,0,3,0,-0.3780924143,-0.6201800931,-0.2345040558,-0.6530799959,-0.5365636377,-0.4127248364,-0.4835031027,-0.4109255211
80,1895,199,107,2,6,8,0,-0.5987948063,-0.5658123695,-0.599164681,-0.3291742199,-0.5365636377,-0.2459564388,-0.4193151293,-0.5879239523
89,1924,277,168,4,6,24,0,-0.5726589967,-0.559103161,-0.5459992067,-0.07586329258,-0.5286578191,-0.2459564388,-0.2139136142,-0.5592537881
369,4445,1738,1,932,1,20,0,0.2404550791,0.02413527031,0.4498310241,-0.7693538642,3.13964201,-0.3849301035,-0.2652639929,0.2381404578
177,3364,647,209,5,14,,0,-0.3171088586,-0.2259562585,-0.2938040079,0.09439487171,-0.5247049098,-0.0235985752,-0.5220158868,-0.278956375
30,1741,332,124,2,10,1,0,-0.7439937484,-0.6014405799,-0.5085107312,-0.2585793713,-0.5365636377,-0.134777507,-0.5091782921,-0.6179816865
37,1563,271,43,4,5,,0,-0.7236658965,-0.6426212386,-0.5500888586,-0.5949430618,-0.5286578191,-0.2737511717,-0.5220158868,-0.6387919979
378,3751,1042,215,8,59,24,0,0.2665908887,-0.1364230285,-0.02456859306,0.1193107006,-0.5128461819,1.227164407,-0.2139136142,0.03519975571
115,2501,393,199,15,13,4,0,-0.4971555468,-0.425613048,-0.4669326038,0.05286849018,-0.4851758168,-0.05139330815,-0.470665508,-0.4632337329
93,2671,391,206,3,13,4,0,-0.5610430813,-0.3862832054,-0.4682958211,0.08193695725,-0.5326107284,-0.05139330815,-0.470665508,-0.4718740359
281,2752,423,1,195,18,17,0,-0.015095059,-0.3675436921,-0.4464843445,-0.7693538642,0.2263478569,0.08758035658,-0.303776777,-0.2763743652
82,2862,499,66,2,7,8,0,-0.5929868486,-0.3420949704,-0.3946820874,-0.4994323842,-0.5365636377,-0.2181617058,-0.4193151293,-0.4432546355
116,2420,378,49,1,0,,0,-0.494251568,-0.4443525613,-0.4771567335,-0.5700272329,-0.540516547,-0.4127248364,-0.5220158868,-0.4719202876
126,1849,768,85,2,3,4,0,-0.4652117795,-0.5764545622,-0.2113293619,-0.4205322593,-0.5365636377,-0.3293406376,-0.470665508,-0.4176652345
78,2005,256,1,55,14,103,0,-0.604602764,-0.5403636477,-0.5603129883,-0.7693538642,-0.3270594449,-0.0235985752,0.8002563665,-0.5684264667
156,3512,463,716,10,74,24,0,-0.3780924143,-0.1917161602,-0.4192199987,2.199782416,-0.5049403633,1.644085401,-0.2139136142,-0.3296761911
64,2041,289,1,131,40,106,0,-0.6452584678,-0.5320349752,-0.537819903,-0.7693538642,-0.02663833822,0.6990644814,0.8387691506,-0.5717044486
112,1805,534,83,3,6,2,0,-0.5058674833,-0.5866340509,-0.3708257849,-0.4288375356,-0.5326107284,-0.2459564388,-0.4963406974,-0.487775773
367,8863,1790,1,831,22,168,0,0.2346471214,1.046248475,0.4852746736,-0.7693538642,2.740398171,0.1987592884,1.634700021,0.5887234234
229,3312,564,185,1,0,20,0,-0.1661019588,-0.2379865634,-0.3503775255,-0.005268443973,-0.540516547,-0.4127248364,-0.2652639929,-0.2514886826
